id,id_podtret,nik,hits,timestamp
7189,29,130902439,1,2022-10-11 14:24:27
8286,29,130902439,1,2022-10-24 11:29:42
8285,29,130902439,1,2022-10-24 11:28:13
8350,29,130902439,1,2022-10-25 9:4:24
15075,63,130902439,1,2023-01-20 15:20:5
2538,32,130902449,1,2022-07-15 16:31:26
2544,32,130902449,1,2022-07-15 16:48:12
5387,1,130902449,1,2022-08-31 17:1:38
3145,34,130902479,1,2022-08-01 7:11:52
1817,30,130902479,1,2022-07-04 14:4:19
1786,28,130902479,1,2022-07-04 12:41:18
1821,30,130902479,1,2022-07-04 14:24:56
2168,24,130902479,1,2022-07-11 8:12:14
2174,24,130902479,1,2022-07-11 9:15:41
2164,31,130902479,1,2022-07-11 8:1:52
1793,30,130902479,1,2022-07-04 12:59:42
2171,26,130902479,1,2022-07-11 8:56:38
1914,29,130902485,1,2022-07-07 11:4:38
3520,35,130902517,1,2022-08-04 9:51:27
3521,35,130902517,1,2022-08-04 9:52:8
4522,38,130902517,1,2022-08-20 14:43:9
3526,35,130902517,1,2022-08-04 10:14:18
1876,30,130902517,1,2022-07-06 9:55:51
4521,38,130902517,1,2022-08-20 14:42:53
1877,30,130902517,1,2022-07-06 10:1:9
3519,35,130902517,1,2022-08-04 9:51:13
12766,58,130902517,1,2022-12-22 11:5:34
14013,60,130902517,1,2023-01-10 8:29:49
12765,58,130902517,1,2022-12-22 11:5:15
12770,58,130902517,1,2022-12-22 11:31:9
14014,60,130902517,1,2023-01-10 8:29:52
14016,61,130902517,1,2023-01-10 9:7:41
11498,53,130902517,1,2022-12-05 14:36:31
11499,53,130902517,1,2022-12-05 14:37:7
13321,59,130902517,1,2022-12-29 7:28:33
11497,53,130902517,1,2022-12-05 14:36:30
10553,51,130902517,1,2022-11-23 8:26:33
10135,50,130902517,1,2022-11-16 10:8:5
10136,50,130902517,1,2022-11-16 10:8:9
14018,61,130902517,1,2023-01-10 9:8:28
14017,61,130902517,1,2023-01-10 9:7:42
13320,59,130902517,1,2022-12-29 7:28:31
12760,54,130902517,1,2022-12-22 10:40:24
12759,54,130902517,1,2022-12-22 10:40:23
12761,54,130902517,1,2022-12-22 10:40:28
13322,59,130902517,1,2022-12-29 7:31:31
11603,53,130902517,1,2022-12-06 14:16:55
11602,53,130902517,1,2022-12-06 14:16:55
11046,52,130902517,1,2022-12-01 9:56:29
11047,52,130902517,1,2022-12-01 9:56:44
10134,49,130902517,1,2022-11-16 10:7:55
14012,60,130902517,1,2023-01-10 8:29:45
10554,51,130902517,1,2022-11-23 8:26:57
17813,67,130902517,1,2023-02-22 12:26:15
17812,67,130902517,1,2023-02-22 12:26:14
17810,66,130902517,1,2023-02-22 12:25:43
16308,62,130902517,1,2023-02-03 13:5:33
17659,65,130902517,1,2023-02-20 11:30:47
17663,64,130902517,1,2023-02-20 12:28:12
16305,64,130902517,1,2023-02-03 12:33:58
16306,64,130902517,1,2023-02-03 12:34:3
17662,64,130902517,1,2023-02-20 12:26:49
16309,62,130902517,1,2023-02-03 13:5:33
16310,62,130902517,1,2023-02-03 13:5:59
16322,64,130902517,1,2023-02-03 14:9:25
17811,66,130902517,1,2023-02-22 12:25:44
17660,65,130902517,1,2023-02-20 12:23:0
17661,64,130902517,1,2023-02-20 12:26:45
16314,63,130902517,1,2023-02-03 13:39:53
16321,64,130902517,1,2023-02-03 14:9:24
17666,64,130902517,1,2023-02-20 12:32:30
17621,66,130902517,1,2023-02-17 16:6:22
17658,65,130902517,1,2023-02-20 11:30:46
17657,65,130902517,1,2023-02-20 11:26:12
17653,67,130902517,1,2023-02-20 10:8:42
17654,66,130902517,1,2023-02-20 10:50:7
16290,63,130902517,1,2023-02-03 12:7:36
17652,67,130902517,1,2023-02-20 10:8:28
17655,66,130902517,1,2023-02-20 10:50:33
17656,66,130902517,1,2023-02-20 10:51:54
16315,63,130902517,1,2023-02-03 13:39:54
17651,67,130902517,1,2023-02-20 10:8:23
16289,63,130902517,1,2023-02-03 12:7:11
16847,65,130902517,1,2023-02-10 8:2:3
17622,66,130902517,1,2023-02-17 16:6:26
17664,64,130902517,1,2023-02-20 12:28:51
17665,64,130902517,1,2023-02-20 12:29:59
16307,64,130902517,1,2023-02-03 12:34:15
16850,65,130902517,1,2023-02-10 8:5:49
16848,65,130902517,1,2023-02-10 8:2:8
16288,63,130902517,1,2023-02-03 12:7:11
5076,39,130902517,1,2022-08-29 10:18:31
5083,39,130902517,1,2022-08-29 10:30:27
5883,40,130902517,1,2022-09-10 11:12:43
5884,40,130902517,1,2022-09-10 11:15:3
6292,41,130902517,1,2022-09-17 10:16:41
6293,41,130902517,1,2022-09-17 10:16:44
5084,39,130902517,1,2022-08-29 10:43:51
6300,42,130902517,1,2022-09-17 11:24:51
6304,42,130902517,1,2022-09-17 12:3:34
8263,46,130902517,1,2022-10-24 10:11:13
5075,37,130902517,1,2022-08-29 10:18:15
9729,49,130902517,1,2022-11-11 15:2:25
9722,48,130902517,1,2022-11-11 14:6:23
6303,42,130902517,1,2022-09-17 12:3:26
9721,48,130902517,1,2022-11-11 14:6:17
9718,47,130902517,1,2022-11-11 13:21:45
9717,47,130902517,1,2022-11-11 13:21:39
8254,45,130902517,1,2022-10-24 9:34:30
8255,45,130902517,1,2022-10-24 9:34:49
5068,37,130902517,1,2022-08-29 9:32:56
8257,46,130902517,1,2022-10-24 9:59:7
8262,46,130902517,1,2022-10-24 10:10:35
5096,39,130902517,1,2022-08-29 13:37:27
7017,43,130902517,1,2022-10-05 13:47:37
7021,43,130902517,1,2022-10-05 14:7:11
7025,44,130902517,1,2022-10-05 14:36:56
7055,44,130902517,1,2022-10-06 11:32:20
5105,39,130902517,1,2022-08-29 14:11:30
7022,44,130902517,1,2022-10-05 14:7:21
9725,49,130902517,1,2022-11-11 14:35:7
7054,43,130902517,1,2022-10-06 11:32:2
17145,67,130902519,1,2023-02-13 15:46:54
17146,67,130902519,1,2023-02-13 15:47:42
17143,67,130902519,1,2023-02-13 15:46:41
4649,32,130902521,1,2022-08-22 14:58:27
4645,38,130902521,1,2022-08-22 14:23:33
1750,30,130902527,1,2022-07-04 10:8:12
1748,30,130902527,1,2022-07-04 10:6:20
1168,28,130902527,1,2022-06-20 11:37:3
1744,30,130902527,1,2022-07-04 9:45:37
1749,30,130902527,1,2022-07-04 10:7:23
1172,28,130902527,1,2022-06-20 11:51:13
1170,28,130902527,1,2022-06-20 11:38:7
2795,31,130902527,1,2022-07-22 16:59:17
1169,28,130902527,1,2022-06-20 11:37:57
1166,28,130902527,1,2022-06-20 11:34:57
1167,28,130902527,1,2022-06-20 11:35:28
1157,28,130902527,1,2022-06-20 10:55:52
16350,65,130902527,1,2023-02-03 15:12:8
1895,29,130902536,1,2022-07-06 17:41:7
10382,51,130902579,1,2022-11-19 13:43:0
11810,53,130902579,1,2022-12-10 8:22:26
11806,52,130902579,1,2022-12-10 7:59:34
11813,54,130902579,1,2022-12-10 9:1:33
11805,52,130902579,1,2022-12-10 7:59:34
11809,53,130902579,1,2022-12-10 8:22:23
11814,54,130902579,1,2022-12-10 9:1:34
6753,32,130902579,1,2022-09-24 13:8:34
6755,38,130902579,1,2022-09-24 13:30:16
7147,45,130902579,1,2022-10-10 8:57:46
6752,32,130902579,1,2022-09-24 12:56:41
9360,49,130902579,1,2022-11-05 11:22:50
7180,45,130902579,1,2022-10-10 16:47:24
6714,39,130902579,1,2022-09-24 10:25:57
7177,45,130902579,1,2022-10-10 15:37:22
9804,50,130902579,1,2022-11-12 12:30:14
6751,32,130902579,1,2022-09-24 12:46:29
9165,48,130902579,1,2022-11-03 14:35:23
9158,48,130902579,1,2022-11-03 14:21:15
7150,44,130902579,1,2022-10-10 9:0:40
6711,42,130902579,1,2022-09-24 10:5:44
9168,48,130902579,1,2022-11-03 14:39:45
6697,42,130902579,1,2022-09-24 9:8:14
9167,48,130902579,1,2022-11-03 14:37:48
9166,48,130902579,1,2022-11-03 14:36:50
6718,39,130902579,1,2022-09-24 10:55:14
6693,43,130902579,1,2022-09-24 8:38:31
6694,43,130902579,1,2022-09-24 8:38:56
6623,43,131002614,1,2022-09-23 22:24:8
6624,43,131002614,1,2022-09-23 23:1:58
5510,40,131002614,1,2022-09-05 10:18:2
5499,40,131002614,1,2022-09-03 20:25:23
5497,40,131002614,1,2022-09-03 20:25:11
6622,43,131002614,1,2022-09-23 22:17:3
8992,48,131002614,1,2022-10-31 17:9:23
9388,49,131002614,1,2022-11-05 21:40:2
6165,42,131002614,1,2022-09-15 17:22:52
8036,47,131002614,1,2022-10-21 17:8:50
8917,48,131002614,1,2022-10-31 11:37:1
5495,40,131002614,1,2022-09-03 18:27:19
6625,43,131002614,1,2022-09-23 23:2:52
6626,43,131002614,1,2022-09-23 23:3:27
5502,39,131002614,1,2022-09-05 8:29:39
9390,49,131002614,1,2022-11-05 21:44:4
9391,49,131002614,1,2022-11-05 21:44:49
9399,48,131002614,1,2022-11-06 21:55:19
9389,49,131002614,1,2022-11-05 21:43:37
6066,35,131002614,1,2022-09-15 9:17:49
9400,49,131002614,1,2022-11-06 23:14:22
9155,2,131002614,1,2022-11-03 11:29:37
9251,1,131002614,1,2022-11-04 14:30:9
6065,39,131002614,1,2022-09-15 9:15:58
6164,41,131002614,1,2022-09-15 17:22:34
5505,40,131002614,1,2022-09-05 8:34:21
5498,40,131002614,1,2022-09-03 20:25:20
6064,36,131002614,1,2022-09-15 9:14:55
5508,39,131002614,1,2022-09-05 9:54:50
5504,39,131002614,1,2022-09-05 8:31:24
9253,1,131002614,1,2022-11-04 14:31:18
9252,1,131002614,1,2022-11-04 14:30:19
5500,40,131002614,1,2022-09-03 20:25:25
8493,45,131002614,1,2022-10-26 10:16:15
7144,45,131002614,1,2022-10-10 8:30:43
6953,44,131002614,1,2022-09-30 21:47:1
8492,46,131002614,1,2022-10-26 10:15:26
7035,44,131002614,1,2022-10-05 22:26:13
8491,47,131002614,1,2022-10-26 10:15:7
5507,40,131002614,1,2022-09-05 9:54:36
7000,44,131002614,1,2022-10-04 17:55:13
5578,40,131002614,1,2022-09-05 17:55:0
8828,48,131002614,1,2022-10-29 10:48:44
6952,44,131002614,1,2022-09-30 21:40:9
7036,43,131002614,1,2022-10-05 22:26:39
8494,44,131002614,1,2022-10-26 10:16:36
6951,44,131002614,1,2022-09-30 21:33:20
5614,40,131002614,1,2022-09-06 16:25:10
8495,42,131002614,1,2022-10-26 10:16:54
6946,44,131002614,1,2022-09-30 19:50:10
7097,45,131002614,1,2022-10-07 18:8:35
6783,43,131002614,1,2022-09-26 8:11:49
8829,48,131002614,1,2022-10-29 11:20:11
7143,45,131002614,1,2022-10-10 8:30:31
4688,38,131002614,1,2022-08-23 13:47:34
4686,38,131002614,1,2022-08-23 13:40:20
3491,35,131002614,1,2022-08-04 9:10:33
3495,34,131002614,1,2022-08-04 9:12:31
4049,37,131002614,1,2022-08-13 14:12:24
3534,35,131002614,1,2022-08-04 10:58:59
4048,36,131002614,1,2022-08-13 14:11:49
4047,36,131002614,1,2022-08-13 14:11:48
4046,36,131002614,1,2022-08-13 14:11:36
4045,35,131002614,1,2022-08-13 14:11:13
1508,29,131002614,1,2022-06-27 10:55:49
2084,31,131002614,1,2022-07-08 16:41:57
3135,34,131002614,1,2022-07-30 22:40:5
3153,34,131002614,1,2022-08-01 8:31:43
58,24,131002614,1,2022-06-02 10:9:20
59,24,131002614,1,2022-06-02 10:9:24
4696,6,131002614,1,2022-08-23 13:52:52
4242,38,131002614,1,2022-08-20 1:17:44
273,26,131002614,1,2022-06-04 15:17:29
4694,2,131002614,1,2022-08-23 13:52:24
4692,35,131002614,1,2022-08-23 13:51:51
270,26,131002614,1,2022-06-04 15:4:25
3367,35,131002614,1,2022-08-03 17:18:32
3368,35,131002614,1,2022-08-03 17:40:25
269,26,131002614,1,2022-06-04 15:3:27
4693,31,131002614,1,2022-08-23 13:52:1
4691,36,131002614,1,2022-08-23 13:51:46
4690,37,131002614,1,2022-08-23 13:51:28
2352,27,131002614,1,2022-07-13 11:39:47
2351,28,131002614,1,2022-07-13 11:38:40
2103,30,131002614,1,2022-07-08 17:8:18
3688,32,131002614,1,2022-08-07 9:25:11
3990,37,131002614,1,2022-08-12 16:49:34
1968,30,131002614,1,2022-07-08 13:4:40
3008,33,131002614,1,2022-07-28 17:14:0
2765,33,131002614,1,2022-07-22 15:47:12
3687,33,131002614,1,2022-08-07 9:25:3
3686,34,131002614,1,2022-08-07 9:24:55
3685,35,131002614,1,2022-08-07 9:24:23
2764,32,131002614,1,2022-07-22 15:46:52
3675,36,131002614,1,2022-08-07 9:3:43
1969,28,131002614,1,2022-07-08 13:5:14
3071,34,131002614,1,2022-07-30 8:13:30
3689,27,131002614,1,2022-08-07 9:27:56
1685,30,131002614,1,2022-07-01 18:17:55
3694,3,131002614,1,2022-08-07 9:30:12
2638,31,131002614,1,2022-07-18 11:38:29
2348,29,131002614,1,2022-07-13 11:38:30
2347,31,131002614,1,2022-07-13 11:38:26
2346,30,131002614,1,2022-07-13 11:38:16
2345,31,131002614,1,2022-07-13 11:38:2
627,27,131002614,1,2022-06-13 8:17:53
2575,32,131002614,1,2022-07-15 21:47:32
1967,29,131002614,1,2022-07-08 13:4:25
3996,37,131002614,1,2022-08-12 17:4:17
1966,31,131002614,1,2022-07-08 13:2:11
3695,36,131002614,1,2022-08-07 9:31:16
13907,61,131002614,1,2023-01-06 11:29:6
10373,51,131002614,1,2022-11-19 12:51:18
11848,54,131002614,1,2022-12-10 19:53:11
9976,50,131002614,1,2022-11-14 22:59:34
10334,51,131002614,1,2022-11-19 10:54:48
10333,51,131002614,1,2022-11-19 10:52:41
11849,54,131002614,1,2022-12-10 19:53:12
11198,53,131002614,1,2022-12-02 17:43:4
13908,61,131002614,1,2023-01-06 11:29:8
10795,52,131002614,1,2022-11-25 16:46:39
13954,61,131002614,1,2023-01-06 15:23:18
13955,61,131002614,1,2023-01-06 15:26:35
13956,61,131002614,1,2023-01-06 15:26:45
11930,54,131002614,1,2022-12-12 13:11:2
13951,61,131002614,1,2023-01-06 15:21:50
11929,54,131002614,1,2022-12-12 13:11:1
10447,51,131002614,1,2022-11-21 11:27:14
11836,54,131002620,1,2022-12-10 12:53:11
12070,58,131002620,1,2022-12-13 21:45:47
14351,62,131002628,1,2023-01-13 14:34:30
10705,50,131002628,1,2022-11-24 15:23:43
14339,58,131002628,1,2023-01-13 14:14:33
14344,1,131002628,1,2023-01-13 14:21:26
14352,62,131002628,1,2023-01-13 14:34:32
14343,1,131002628,1,2023-01-13 14:21:26
14340,58,131002628,1,2023-01-13 14:14:34
3213,27,131002628,1,2022-08-01 15:11:51
3214,34,131002628,1,2022-08-01 15:17:55
3211,29,131002628,1,2022-08-01 14:55:3
6766,43,131002635,1,2022-09-25 10:8:32
12231,58,131002635,1,2022-12-15 9:55:32
12241,50,131002635,1,2022-12-15 10:14:53
12226,58,131002635,1,2022-12-15 9:43:26
12232,58,131002635,1,2022-12-15 9:55:40
12240,50,131002635,1,2022-12-15 10:14:53
12239,58,131002635,1,2022-12-15 10:14:15
12225,58,131002635,1,2022-12-15 9:43:25
822,27,131002638,1,2022-06-13 12:39:28
3977,37,131002654,1,2022-08-12 16:14:13
4175,37,131002654,1,2022-08-18 16:31:11
2070,31,131002654,1,2022-07-08 16:32:37
11448,37,131002654,1,2022-12-05 9:5:40
10420,37,131002654,1,2022-11-21 9:4:32
11449,37,131002654,1,2022-12-05 9:5:40
8357,37,131002654,1,2022-10-25 10:40:20
5923,37,131002654,1,2022-09-12 11:29:34
9607,37,131002654,1,2022-11-10 8:7:24
8335,37,131002654,1,2022-10-24 16:33:1
1664,29,131002660,1,2022-06-30 23:37:4
1669,1,131002660,1,2022-07-01 14:17:19
1671,1,131002660,1,2022-07-01 14:28:40
1670,1,131002660,1,2022-07-01 14:17:20
4849,37,131002665,1,2022-08-26 14:38:13
2215,20,131002665,1,2022-07-11 19:27:22
4861,34,131002665,1,2022-08-26 15:0:20
4862,39,131002665,1,2022-08-26 15:3:0
2715,20,131002665,1,2022-07-21 10:52:9
4860,38,131002665,1,2022-08-26 14:58:53
2719,20,131002665,1,2022-07-21 11:20:46
17192,65,131002665,1,2023-02-14 9:16:52
17349,67,131002665,1,2023-02-15 11:25:17
17348,67,131002665,1,2023-02-15 11:25:16
17195,66,131002665,1,2023-02-14 9:22:23
17193,65,131002665,1,2023-02-14 9:16:55
17194,66,131002665,1,2023-02-14 9:22:23
9814,42,131002665,1,2022-11-12 14:49:28
13115,59,131002665,1,2022-12-26 17:0:46
12983,59,131002665,1,2022-12-26 11:8:23
13105,58,131002665,1,2022-12-26 16:40:49
10517,46,131002665,1,2022-11-22 11:35:17
13104,54,131002665,1,2022-12-26 16:35:4
13103,54,131002665,1,2022-12-26 16:34:8
10515,47,131002665,1,2022-11-22 11:29:49
14839,62,131002665,1,2023-01-18 11:37:57
14838,62,131002665,1,2023-01-18 11:37:56
12981,59,131002665,1,2022-12-26 11:8:9
14837,62,131002665,1,2023-01-18 11:33:22
14836,62,131002665,1,2023-01-18 11:32:47
13111,43,131002665,1,2022-12-26 16:56:37
13110,43,131002665,1,2022-12-26 16:56:37
13109,1,131002665,1,2022-12-26 16:55:30
13113,52,131002665,1,2022-12-26 16:58:6
10514,50,131002665,1,2022-11-22 11:9:48
13108,1,131002665,1,2022-12-26 16:55:29
13114,59,131002665,1,2022-12-26 17:0:46
13106,58,131002665,1,2022-12-26 16:40:49
13112,52,131002665,1,2022-12-26 16:58:6
3081,34,131002675,1,2022-07-30 9:24:49
6798,43,131002682,1,2022-09-26 10:42:59
6809,42,131002682,1,2022-09-26 13:57:26
1662,27,131002683,1,2022-06-30 17:4:25
2422,30,131002688,1,2022-07-14 10:20:57
2692,2,131002694,1,2022-07-20 14:5:19
2698,29,131002694,1,2022-07-20 15:30:12
2693,29,131002694,1,2022-07-20 14:10:21
4781,38,131002695,1,2022-08-25 12:33:21
3517,30,131002695,1,2022-08-04 9:37:57
2141,31,131002709,1,2022-07-09 17:39:43
12300,35,131002739,1,2022-12-16 7:56:19
12301,35,131002739,1,2022-12-16 7:56:21
5046,35,131002739,1,2022-08-29 8:9:8
9314,35,131002739,1,2022-11-05 9:59:36
2270,31,131002747,1,2022-07-12 15:26:10
2338,31,131002747,1,2022-07-13 10:15:22
2337,31,131002747,1,2022-07-13 10:15:2
2336,31,131002747,1,2022-07-13 10:11:28
6921,43,131002755,1,2022-09-30 6:23:29
6934,43,131002755,1,2022-09-30 12:8:15
6920,43,131002755,1,2022-09-30 6:8:22
6919,43,131002755,1,2022-09-30 6:5:40
6918,43,131002755,1,2022-09-30 6:1:47
17151,67,131002763,1,2023-02-13 15:49:9
11149,13,131002767,1,2022-12-02 11:46:57
11150,50,131002767,1,2022-12-02 11:47:50
235,24,131002774,1,2022-06-03 15:49:12
236,24,131002774,1,2022-06-03 15:49:33
3295,31,131002774,1,2022-08-02 13:29:51
4082,37,131002774,1,2022-08-15 9:41:55
5234,4,131002774,1,2022-08-30 16:33:55
5231,39,131002774,1,2022-08-30 16:21:33
5232,2,131002774,1,2022-08-30 16:33:45
5233,3,131002774,1,2022-08-30 16:33:51
5824,41,131002774,1,2022-09-09 15:3:57
17189,54,131002775,1,2023-02-14 8:28:57
16827,62,131002788,1,2023-02-09 15:9:50
16852,65,131002788,1,2023-02-10 8:13:39
16851,65,131002788,1,2023-02-10 8:13:34
16826,62,131002788,1,2023-02-09 15:9:38
16835,63,131002788,1,2023-02-09 15:43:56
16836,63,131002788,1,2023-02-09 15:44:59
16834,63,131002788,1,2023-02-09 15:43:53
16838,64,131002788,1,2023-02-09 16:7:38
16853,65,131002788,1,2023-02-10 8:21:57
16839,64,131002788,1,2023-02-09 16:7:40
16840,64,131002788,1,2023-02-09 16:17:19
16825,62,131002788,1,2023-02-09 15:9:36
10623,51,131002788,1,2022-11-24 7:26:24
12002,53,131002788,1,2022-12-13 9:26:30
10624,51,131002788,1,2022-11-24 7:26:32
10273,50,131002788,1,2022-11-18 10:50:49
12566,58,131002788,1,2022-12-20 11:23:44
10157,48,131002788,1,2022-11-16 13:23:25
10156,48,131002788,1,2022-11-16 13:23:19
14326,61,131002788,1,2023-01-13 12:56:43
13754,60,131002788,1,2023-01-03 10:5:46
13755,60,131002788,1,2023-01-03 10:5:47
13756,60,131002788,1,2023-01-03 10:5:55
13085,59,131002788,1,2022-12-26 15:10:20
13084,59,131002788,1,2022-12-26 15:10:1
13083,59,131002788,1,2022-12-26 15:9:59
14327,61,131002788,1,2023-01-13 12:56:51
12564,58,131002788,1,2022-12-20 11:23:30
12565,58,131002788,1,2022-12-20 11:23:31
10932,52,131002788,1,2022-11-29 13:37:4
10931,52,131002788,1,2022-11-29 13:36:56
12004,53,131002788,1,2022-12-13 9:29:24
10172,50,131002788,1,2022-11-16 14:49:26
10171,50,131002788,1,2022-11-16 14:49:11
12010,54,131002788,1,2022-12-13 9:56:10
12009,54,131002788,1,2022-12-13 9:56:1
12008,54,131002788,1,2022-12-13 9:55:56
12003,53,131002788,1,2022-12-13 9:26:43
14325,61,131002788,1,2023-01-13 12:56:42
8710,46,131002788,1,2022-10-28 9:58:31
8707,47,131002788,1,2022-10-28 9:37:20
8726,43,131002788,1,2022-10-28 11:3:58
8711,46,131002788,1,2022-10-28 9:58:41
8706,47,131002788,1,2022-10-28 9:37:6
8725,43,131002788,1,2022-10-28 11:3:52
6254,42,131002788,1,2022-09-17 7:40:6
8718,45,131002788,1,2022-10-28 10:38:58
8719,45,131002788,1,2022-10-28 10:39:7
2608,32,131102834,1,2022-07-16 12:29:9
3836,34,131102834,1,2022-08-11 7:33:8
3835,34,131102834,1,2022-08-11 7:24:44
9138,48,131102841,1,2022-11-03 1:54:10
14570,62,131102852,1,2023-01-14 13:19:36
14571,62,131102852,1,2023-01-14 13:19:56
104,24,131102866,1,2022-06-02 10:11:26
465,27,131102873,1,2022-06-10 16:30:34
10980,45,131102917,1,2022-11-30 9:24:53
4117,37,131102922,1,2022-08-16 8:44:16
487,27,131102922,1,2022-06-10 18:32:45
2513,32,131102923,1,2022-07-15 14:48:6
15273,63,131102923,1,2023-01-23 7:42:1
17181,65,131202962,1,2023-02-14 0:18:16
17182,65,131202962,1,2023-02-14 0:18:24
9928,50,131202984,1,2022-11-14 14:12:50
7125,45,131203017,1,2022-10-07 19:54:59
6208,42,131203021,1,2022-09-16 13:31:36
5293,39,131203021,1,2022-08-31 10:33:16
5303,39,131203021,1,2022-08-31 10:58:21
6217,42,131203021,1,2022-09-16 14:9:19
6213,42,131203021,1,2022-09-16 13:49:58
6220,42,131203021,1,2022-09-16 14:9:31
6218,42,131203021,1,2022-09-16 14:9:24
6214,42,131203021,1,2022-09-16 13:49:58
6219,42,131203021,1,2022-09-16 14:9:26
5262,39,131203021,1,2022-08-31 9:16:17
5292,38,131203021,1,2022-08-31 10:32:8
6221,42,131203021,1,2022-09-16 14:9:31
5276,38,131203021,1,2022-08-31 9:51:24
7906,46,131203021,1,2022-10-20 13:5:35
7909,46,131203021,1,2022-10-20 14:13:11
7910,46,131203021,1,2022-10-20 14:14:4
6226,42,131203021,1,2022-09-16 14:10:22
6224,42,131203021,1,2022-09-16 14:10:8
6206,42,131203021,1,2022-09-16 13:23:3
6223,42,131203021,1,2022-09-16 14:9:46
6222,42,131203021,1,2022-09-16 14:9:32
7911,46,131203021,1,2022-10-20 14:16:6
5291,38,131203021,1,2022-08-31 10:31:37
3653,35,131203021,1,2022-08-06 7:38:39
3654,35,131203021,1,2022-08-06 7:42:6
16611,65,131203021,1,2023-02-07 9:57:50
15402,63,131203021,1,2023-01-25 8:50:51
15403,63,131203021,1,2023-01-25 9:15:34
15404,63,131203021,1,2023-01-25 9:16:5
15405,63,131203021,1,2023-01-25 9:16:5
16863,65,131203021,1,2023-02-10 9:11:8
16614,64,131203021,1,2023-02-07 9:58:41
16862,65,131203021,1,2023-02-10 9:11:8
16613,64,131203021,1,2023-02-07 9:58:41
15401,63,131203021,1,2023-01-25 8:50:51
15400,62,131203021,1,2023-01-25 8:50:36
15399,62,131203021,1,2023-01-25 8:50:8
16610,64,131203021,1,2023-02-07 9:57:36
16612,65,131203021,1,2023-02-07 9:57:50
16867,65,131203021,1,2023-02-10 9:32:49
16609,64,131203021,1,2023-02-07 9:56:51
16608,64,131203021,1,2023-02-07 9:56:51
16619,64,131203021,1,2023-02-07 10:29:30
16607,63,131203021,1,2023-02-07 9:55:43
16606,63,131203021,1,2023-02-07 9:55:43
15394,61,131203021,1,2023-01-25 8:3:48
16868,65,131203021,1,2023-02-10 9:33:3
15395,61,131203021,1,2023-01-25 8:3:48
15396,62,131203021,1,2023-01-25 8:4:51
15397,62,131203021,1,2023-01-25 8:4:52
10076,50,131203021,1,2022-11-15 13:56:19
10808,51,131203021,1,2022-11-26 9:2:16
10077,50,131203021,1,2022-11-15 13:56:42
14805,61,131203021,1,2023-01-18 8:27:38
13603,54,131203021,1,2022-12-31 13:5:39
10807,51,131203021,1,2022-11-26 8:10:26
13604,54,131203021,1,2022-12-31 13:5:55
13602,54,131203021,1,2022-12-31 13:5:26
14245,60,131203021,1,2023-01-12 10:51:23
14243,60,131203021,1,2023-01-12 10:51:9
14244,60,131203021,1,2023-01-12 10:51:16
10806,51,131203021,1,2022-11-26 8:8:58
14246,60,131203021,1,2023-01-12 10:52:17
14249,60,131203021,1,2023-01-12 11:26:30
14250,60,131203021,1,2023-01-12 11:27:26
14251,60,131203021,1,2023-01-12 11:27:47
14242,60,131203021,1,2023-01-12 10:51:2
14241,60,131203021,1,2023-01-12 10:50:52
10066,50,131203021,1,2022-11-15 13:34:3
14806,61,131203021,1,2023-01-18 8:27:49
14807,61,131203021,1,2023-01-18 8:28:15
13610,59,131203021,1,2022-12-31 14:9:50
11819,53,131203021,1,2022-12-10 10:11:34
13609,59,131203021,1,2022-12-31 14:8:39
11820,53,131203021,1,2022-12-10 10:13:7
10422,51,131203021,1,2022-11-21 9:33:24
14815,61,131203021,1,2023-01-18 9:1:48
14816,61,131203021,1,2023-01-18 9:3:8
11817,53,131203021,1,2022-12-10 9:44:10
13608,59,131203021,1,2022-12-31 14:8:38
13607,58,131203021,1,2022-12-31 13:31:14
11818,53,131203021,1,2022-12-10 9:44:28
11823,53,131203021,1,2022-12-10 10:14:6
13606,58,131203021,1,2022-12-31 13:31:5
13605,58,131203021,1,2022-12-31 13:31:2
11822,53,131203021,1,2022-12-10 10:13:49
11821,53,131203021,1,2022-12-10 10:13:40
9535,49,131203033,1,2022-11-08 18:13:25
9545,49,131203033,1,2022-11-08 20:21:7
9543,49,131203033,1,2022-11-08 20:20:1
9534,49,131203033,1,2022-11-08 18:1:2
9544,49,131203033,1,2022-11-08 20:20:56
9542,49,131203033,1,2022-11-08 20:6:15
9541,49,131203033,1,2022-11-08 20:5:7
11631,28,131203036,1,2022-12-06 20:28:14
11630,28,131203036,1,2022-12-06 20:28:10
15119,63,131203037,1,2023-01-20 16:19:50
15123,63,131203037,1,2023-01-20 16:20:55
15118,63,131203037,1,2023-01-20 16:19:23
1332,28,140100027,1,2022-06-22 14:50:40
1331,28,140100027,1,2022-06-22 14:48:32
2811,33,140100027,1,2022-07-22 17:49:5
1302,28,140100027,1,2022-06-21 13:22:6
1317,28,140100027,1,2022-06-21 18:32:25
2810,33,140100027,1,2022-07-22 17:48:10
7185,42,140100053,1,2022-10-11 2:29:49
6878,38,140100053,1,2022-09-27 21:43:21
6877,38,140100053,1,2022-09-27 21:42:56
7197,37,140100053,1,2022-10-11 17:9:32
7186,37,140100053,1,2022-10-11 2:32:37
1562,27,140100057,1,2022-06-27 16:9:12
9336,1,140100121,1,2022-11-05 10:32:18
65,24,140100127,1,2022-06-02 10:9:56
7938,1,140100137,1,2022-10-21 8:32:1
